Raw file	m/z	Peaks / Da	Single peaks / Da	Isotope patterns / Da	Single isotope patterns / Da	SILAC pairs / Da	Identified SILAC pairs / Da	SILAC identification rate [%]	MS/MS / Da	Identified MS/MS / Da	Identification rate [%]
PR489_Michele_2020316_SPL3-2_r1	144	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	145	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	146	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	147	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	148	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	149	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	150	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	151	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	152	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	153	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	154	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	155	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	156	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	157	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	158	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	159	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	160	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	161	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	162	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	163	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	164	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	165	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	166	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	167	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	168	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	169	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	170	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	171	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	172	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	173	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	174	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	175	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	176	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	177	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	178	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	179	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	180	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	181	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	182	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	183	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	184	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	185	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	186	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	187	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	188	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	189	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	190	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	191	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	192	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	193	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	194	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	195	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	196	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	197	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	198	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	199	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	200	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	201	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	202	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	203	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	204	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	205	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	206	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	207	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	208	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	209	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	210	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	211	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	212	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	213	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	214	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	215	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	216	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	217	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	218	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	219	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	220	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	221	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	222	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	223	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	224	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	225	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	226	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	227	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	228	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	229	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	230	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	231	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	232	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	233	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	234	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	235	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	236	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	237	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	238	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	239	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	240	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	241	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	242	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	243	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	244	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	245	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	246	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	247	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	248	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	249	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	250	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	251	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	252	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	253	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	254	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	255	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	256	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	257	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	258	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	259	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	260	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	261	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	262	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	263	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	264	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	265	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	266	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	267	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	268	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	269	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	270	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_2020316_SPL3-2_r1	271	43.94	1.83	3.521	0	0.1761	0.03	17.04	0.1743	0.05714	32.79
PR489_Michele_2020316_SPL3-2_r1	272	87.87	3.661	7.043	0	0.3521	0.06	17.04	0.3486	0.1143	32.79
PR489_Michele_2020316_SPL3-2_r1	273	131.8	5.491	10.56	0	0.5282	0.09	17.04	0.5229	0.1714	32.79
PR489_Michele_2020316_SPL3-2_r1	274	175.7	7.321	14.09	0	0.7043	0.12	17.04	0.6971	0.2286	32.79
PR489_Michele_2020316_SPL3-2_r1	275	219.7	9.152	17.61	0	0.8804	0.15	17.04	0.8714	0.2857	32.79
PR489_Michele_2020316_SPL3-2_r1	276	263.6	10.98	21.13	0	1.056	0.18	17.04	1.046	0.3429	32.79
PR489_Michele_2020316_SPL3-2_r1	277	307.5	12.81	24.65	0	1.233	0.21	17.04	1.22	0.4	32.79
PR489_Michele_2020316_SPL3-2_r1	278	351.5	14.64	28.17	0	1.409	0.24	17.04	1.394	0.4571	32.79
PR489_Michele_2020316_SPL3-2_r1	279	395.4	16.47	31.69	0	1.585	0.27	17.04	1.569	0.5143	32.79
PR489_Michele_2020316_SPL3-2_r1	280	439.4	18.3	35.21	0	1.761	0.3	17.04	1.743	0.5714	32.79
PR489_Michele_2020316_SPL3-2_r1	281	483.3	20.13	38.74	0	1.937	0.33	17.04	1.917	0.6286	32.79
PR489_Michele_2020316_SPL3-2_r1	282	527.2	21.96	42.26	0	2.113	0.36	17.04	2.091	0.6857	32.79
PR489_Michele_2020316_SPL3-2_r1	283	571.2	23.79	45.78	0	2.289	0.39	17.04	2.266	0.7429	32.79
PR489_Michele_2020316_SPL3-2_r1	284	615.1	25.63	49.3	0	2.465	0.42	17.04	2.44	0.8	32.79
PR489_Michele_2020316_SPL3-2_r1	285	659	27.46	52.82	0	2.641	0.45	17.04	2.614	0.8571	32.79
PR489_Michele_2020316_SPL3-2_r1	286	703	29.29	56.34	0	2.817	0.48	17.04	2.789	0.9143	32.79
PR489_Michele_2020316_SPL3-2_r1	287	746.9	31.12	59.86	0	2.993	0.51	17.04	2.963	0.9714	32.79
PR489_Michele_2020316_SPL3-2_r1	288	790.8	32.95	63.39	0	3.169	0.54	17.04	3.137	1.029	32.79
PR489_Michele_2020316_SPL3-2_r1	289	834.8	34.78	66.91	0	3.345	0.57	17.04	3.311	1.086	32.79
PR489_Michele_2020316_SPL3-2_r1	290	878.7	36.61	70.43	0	3.521	0.6	17.04	3.486	1.143	32.79
PR489_Michele_2020316_SPL3-2_r1	291	985.4	40.91	79.15	0	3.958	0.69	17.44	3.796	1.298	34.19
PR489_Michele_2020316_SPL3-2_r1	292	1092	45.21	87.87	0	4.394	0.78	17.75	4.106	1.453	35.39
PR489_Michele_2020316_SPL3-2_r1	293	1199	49.51	96.59	0	4.83	0.87	18.01	4.416	1.608	36.41
PR489_Michele_2020316_SPL3-2_r1	294	1306	53.81	105.3	0	5.266	0.96	18.23	4.726	1.763	37.3
PR489_Michele_2020316_SPL3-2_r1	295	1412	58.11	114	0	5.702	1.05	18.42	5.036	1.918	38.09
PR489_Michele_2020316_SPL3-2_r1	296	1519	62.41	122.8	0	6.138	1.14	18.57	5.346	2.073	38.78
PR489_Michele_2020316_SPL3-2_r1	297	1626	66.71	131.5	0	6.574	1.23	18.71	5.656	2.228	39.39
PR489_Michele_2020316_SPL3-2_r1	298	1733	71.01	140.2	0	7.01	1.32	18.83	5.966	2.383	39.94
PR489_Michele_2020316_SPL3-2_r1	299	1839	75.31	148.9	0	7.446	1.41	18.94	6.276	2.538	40.44
PR489_Michele_2020316_SPL3-2_r1	300	1946	79.61	157.6	0	7.882	1.5	19.03	6.586	2.693	40.89
PR489_Michele_2020316_SPL3-2_r1	301	2053	83.92	166.4	0	8.318	1.59	19.11	6.896	2.848	41.3
PR489_Michele_2020316_SPL3-2_r1	302	2160	88.22	175.1	0	8.754	1.68	19.19	7.206	3.003	41.67
PR489_Michele_2020316_SPL3-2_r1	303	2266	92.52	183.8	0	9.19	1.77	19.26	7.516	3.158	42.02
PR489_Michele_2020316_SPL3-2_r1	304	2373	96.82	192.5	0	9.626	1.86	19.32	7.826	3.313	42.33
PR489_Michele_2020316_SPL3-2_r1	305	2480	101.1	201.2	0	10.06	1.95	19.38	8.136	3.468	42.63
PR489_Michele_2020316_SPL3-2_r1	306	2586	105.4	210	0	10.5	2.04	19.43	8.446	3.623	42.9
PR489_Michele_2020316_SPL3-2_r1	307	2693	109.7	218.7	0	10.93	2.13	19.48	8.756	3.778	43.15
PR489_Michele_2020316_SPL3-2_r1	308	2800	114	227.4	0	11.37	2.22	19.52	9.066	3.933	43.38
PR489_Michele_2020316_SPL3-2_r1	309	2907	118.3	236.1	0	11.81	2.31	19.57	9.376	4.088	43.6
PR489_Michele_2020316_SPL3-2_r1	310	3013	122.6	244.9	0	12.24	2.4	19.6	9.686	4.243	43.81
PR489_Michele_2020316_SPL3-2_r1	311	3121	126.8	255.2	0	12.76	2.509	19.66	10.06	4.443	44.15
PR489_Michele_2020316_SPL3-2_r1	312	3228	131	265.6	0	13.28	2.619	19.72	10.44	4.643	44.48
PR489_Michele_2020316_SPL3-2_r1	313	3335	135.1	276	0	13.8	2.728	19.77	10.81	4.843	44.78
PR489_Michele_2020316_SPL3-2_r1	314	3443	139.3	286.3	0	14.32	2.837	19.82	11.19	5.043	45.06
PR489_Michele_2020316_SPL3-2_r1	315	3550	143.5	296.7	0	14.83	2.946	19.86	11.57	5.243	45.32
PR489_Michele_2020316_SPL3-2_r1	316	3657	147.6	307	0	15.35	3.056	19.9	11.94	5.443	45.57
PR489_Michele_2020316_SPL3-2_r1	317	3764	151.8	317.4	0	15.87	3.165	19.94	12.32	5.643	45.8
PR489_Michele_2020316_SPL3-2_r1	318	3872	156	327.8	0	16.39	3.274	19.98	12.7	5.843	46.02
PR489_Michele_2020316_SPL3-2_r1	319	3979	160.2	338.1	0	16.91	3.384	20.01	13.07	6.043	46.22
PR489_Michele_2020316_SPL3-2_r1	320	4086	164.3	348.5	0	17.42	3.493	20.05	13.45	6.243	46.42
PR489_Michele_2020316_SPL3-2_r1	321	4194	168.5	358.9	0	17.94	3.602	20.08	13.83	6.443	46.6
PR489_Michele_2020316_SPL3-2_r1	322	4301	172.7	369.2	0	18.46	3.711	20.1	14.2	6.643	46.77
PR489_Michele_2020316_SPL3-2_r1	323	4408	176.8	379.6	0	18.98	3.821	20.13	14.58	6.843	46.94
PR489_Michele_2020316_SPL3-2_r1	324	4516	181	390	0	19.5	3.93	20.16	14.96	7.043	47.09
PR489_Michele_2020316_SPL3-2_r1	325	4623	185.2	400.3	0	20.02	4.039	20.18	15.33	7.243	47.24
PR489_Michele_2020316_SPL3-2_r1	326	4730	189.4	410.7	0	20.53	4.149	20.2	15.71	7.443	47.38
PR489_Michele_2020316_SPL3-2_r1	327	4837	193.5	421.1	0	21.05	4.258	20.22	16.08	7.643	47.52
PR489_Michele_2020316_SPL3-2_r1	328	4945	197.7	431.4	0	21.57	4.367	20.25	16.46	7.843	47.64
PR489_Michele_2020316_SPL3-2_r1	329	5052	201.9	441.8	0	22.09	4.476	20.27	16.84	8.043	47.77
PR489_Michele_2020316_SPL3-2_r1	330	5159	206	452.1	0	22.61	4.586	20.28	17.21	8.243	47.88
PR489_Michele_2020316_SPL3-2_r1	331	5254	209.8	460.5	0	23.03	4.668	20.27	17.57	8.4	47.8
PR489_Michele_2020316_SPL3-2_r1	332	5349	213.6	468.9	0	23.45	4.751	20.26	17.93	8.556	47.71
PR489_Michele_2020316_SPL3-2_r1	333	5443	217.3	477.3	0	23.87	4.833	20.25	18.29	8.713	47.63
PR489_Michele_2020316_SPL3-2_r1	334	5538	221.1	485.7	0	24.29	4.916	20.24	18.65	8.87	47.56
PR489_Michele_2020316_SPL3-2_r1	335	5633	224.9	494.1	0	24.71	4.998	20.23	19.01	9.027	47.48
PR489_Michele_2020316_SPL3-2_r1	336	5728	228.6	502.5	0	25.13	5.081	20.22	19.37	9.184	47.41
PR489_Michele_2020316_SPL3-2_r1	337	5822	232.4	510.9	0	25.55	5.163	20.21	19.73	9.34	47.34
PR489_Michele_2020316_SPL3-2_r1	338	5917	236.2	519.3	0	25.97	5.246	20.2	20.09	9.497	47.28
PR489_Michele_2020316_SPL3-2_r1	339	6012	239.9	527.7	0	26.39	5.328	20.19	20.45	9.654	47.21
PR489_Michele_2020316_SPL3-2_r1	340	6107	243.7	536.1	0	26.81	5.411	20.18	20.81	9.811	47.15
PR489_Michele_2020316_SPL3-2_r1	341	6201	247.4	544.5	0	27.23	5.493	20.18	21.17	9.968	47.09
PR489_Michele_2020316_SPL3-2_r1	342	6296	251.2	552.9	0	27.65	5.576	20.17	21.53	10.12	47.03
PR489_Michele_2020316_SPL3-2_r1	343	6391	255	561.3	0	28.07	5.658	20.16	21.88	10.28	46.98
PR489_Michele_2020316_SPL3-2_r1	344	6486	258.7	569.7	0	28.49	5.741	20.15	22.24	10.44	46.92
PR489_Michele_2020316_SPL3-2_r1	345	6580	262.5	578.1	0	28.91	5.823	20.14	22.6	10.59	46.87
PR489_Michele_2020316_SPL3-2_r1	346	6675	266.3	586.5	0	29.33	5.906	20.14	22.96	10.75	46.82
PR489_Michele_2020316_SPL3-2_r1	347	6770	270	594.9	0	29.75	5.988	20.13	23.32	10.91	46.77
PR489_Michele_2020316_SPL3-2_r1	348	6865	273.8	603.3	0	30.17	6.071	20.12	23.68	11.07	46.72
PR489_Michele_2020316_SPL3-2_r1	349	6959	277.6	611.7	0	30.59	6.153	20.12	24.04	11.22	46.68
PR489_Michele_2020316_SPL3-2_r1	350	7054	281.3	620.1	0	31.01	6.236	20.11	24.4	11.38	46.63
PR489_Michele_2020316_SPL3-2_r1	351	7138	284.6	628.2	0	31.41	6.306	20.07	24.74	11.5	46.48
PR489_Michele_2020316_SPL3-2_r1	352	7223	287.9	636.4	0	31.82	6.376	20.04	25.09	11.62	46.33
PR489_Michele_2020316_SPL3-2_r1	353	7307	291.2	644.5	0	32.22	6.446	20	25.43	11.75	46.18
PR489_Michele_2020316_SPL3-2_r1	354	7391	294.5	652.6	0	32.63	6.516	19.97	25.77	11.87	46.04
PR489_Michele_2020316_SPL3-2_r1	355	7476	297.7	660.7	0	33.03	6.586	19.94	26.12	11.99	45.9
PR489_Michele_2020316_SPL3-2_r1	356	7560	301	668.8	0	33.44	6.656	19.9	26.46	12.11	45.77
PR489_Michele_2020316_SPL3-2_r1	357	7644	304.3	676.9	0	33.84	6.726	19.87	26.8	12.23	45.64
PR489_Michele_2020316_SPL3-2_r1	358	7729	307.6	685	0	34.25	6.796	19.84	27.15	12.36	45.51
PR489_Michele_2020316_SPL3-2_r1	359	7813	310.9	693.1	0	34.66	6.866	19.81	27.49	12.48	45.39
PR489_Michele_2020316_SPL3-2_r1	360	7897	314.2	701.2	0	35.06	6.936	19.78	27.84	12.6	45.27
PR489_Michele_2020316_SPL3-2_r1	361	7982	317.4	709.3	0	35.47	7.006	19.75	28.18	12.72	45.15
PR489_Michele_2020316_SPL3-2_r1	362	8066	320.7	717.4	0	35.87	7.076	19.73	28.52	12.84	45.03
PR489_Michele_2020316_SPL3-2_r1	363	8150	324	725.5	0	36.28	7.146	19.7	28.87	12.97	44.92
PR489_Michele_2020316_SPL3-2_r1	364	8235	327.3	733.6	0	36.68	7.216	19.67	29.21	13.09	44.81
PR489_Michele_2020316_SPL3-2_r1	365	8319	330.6	741.8	0	37.09	7.286	19.64	29.55	13.21	44.7
PR489_Michele_2020316_SPL3-2_r1	366	8403	333.9	749.9	0	37.49	7.356	19.62	29.9	13.33	44.6
PR489_Michele_2020316_SPL3-2_r1	367	8488	337.2	758	0	37.9	7.426	19.59	30.24	13.46	44.49
PR489_Michele_2020316_SPL3-2_r1	368	8572	340.4	766.1	0	38.3	7.496	19.57	30.58	13.58	44.39
PR489_Michele_2020316_SPL3-2_r1	369	8656	343.7	774.2	0	38.71	7.566	19.55	30.93	13.7	44.29
PR489_Michele_2020316_SPL3-2_r1	370	8741	347	782.3	0	39.11	7.636	19.52	31.27	13.82	44.2
PR489_Michele_2020316_SPL3-2_r1	371	8827	350.4	790.6	0	39.53	7.689	19.45	31.59	13.92	44.06
PR489_Michele_2020316_SPL3-2_r1	372	8913	353.7	799	0	39.95	7.741	19.38	31.9	14.01	43.93
PR489_Michele_2020316_SPL3-2_r1	373	8999	357.1	807.3	0	40.37	7.794	19.31	32.22	14.11	43.79
PR489_Michele_2020316_SPL3-2_r1	374	9085	360.4	815.7	0	40.78	7.847	19.24	32.53	14.21	43.67
PR489_Michele_2020316_SPL3-2_r1	375	9172	363.8	824	0	41.2	7.9	19.17	32.85	14.3	43.54
PR489_Michele_2020316_SPL3-2_r1	376	9258	367.1	832.3	0	41.62	7.953	19.11	33.16	14.4	43.41
