Raw file	m/z	Peaks / Da	Single peaks / Da	Isotope patterns / Da	Single isotope patterns / Da	SILAC pairs / Da	Identified SILAC pairs / Da	SILAC identification rate [%]	MS/MS / Da	Identified MS/MS / Da	Identification rate [%]
PR489_Michele_20200228_SPL2-2_r1	159	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	160	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	161	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	162	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	163	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	164	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	165	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	166	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	167	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	168	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	169	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	170	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	171	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	172	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	173	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	174	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	175	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	176	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	177	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	178	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	179	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	180	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	181	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	182	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	183	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	184	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	185	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	186	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	187	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	188	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	189	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	190	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	191	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	192	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	193	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	194	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	195	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	196	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	197	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	198	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	199	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	200	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	201	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	202	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	203	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	204	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	205	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	206	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	207	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	208	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	209	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	210	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	211	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	212	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	213	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	214	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	215	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	216	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	217	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	218	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	219	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	220	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	221	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	222	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	223	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	224	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	225	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	226	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	227	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	228	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	229	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	230	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	231	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	232	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	233	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	234	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	235	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	236	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	237	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	238	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	239	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	240	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	241	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	242	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	243	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	244	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	245	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	246	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	247	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	248	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	249	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	250	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	251	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	252	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	253	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	254	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	255	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	256	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	257	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	258	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	259	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	260	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	261	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	262	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	263	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	264	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	265	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	266	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	267	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	268	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	269	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	270	0	0	0	0	0	0	NaN	0	0	
PR489_Michele_20200228_SPL2-2_r1	271	29.02	1.113	2.929	0	0.1464	0.008214	5.61	0.1329	0.0075	5.645
PR489_Michele_20200228_SPL2-2_r1	272	58.04	2.226	5.857	0	0.2929	0.01643	5.61	0.2657	0.015	5.645
PR489_Michele_20200228_SPL2-2_r1	273	87.06	3.339	8.786	0	0.4393	0.02464	5.61	0.3986	0.0225	5.645
PR489_Michele_20200228_SPL2-2_r1	274	116.1	4.451	11.71	0	0.5857	0.03286	5.61	0.5314	0.03	5.645
PR489_Michele_20200228_SPL2-2_r1	275	145.1	5.564	14.64	0	0.7321	0.04107	5.61	0.6643	0.0375	5.645
PR489_Michele_20200228_SPL2-2_r1	276	174.1	6.677	17.57	0	0.8786	0.04929	5.61	0.7971	0.045	5.645
PR489_Michele_20200228_SPL2-2_r1	277	203.2	7.79	20.5	0	1.025	0.0575	5.61	0.93	0.0525	5.645
PR489_Michele_20200228_SPL2-2_r1	278	232.2	8.903	23.43	0	1.171	0.06571	5.61	1.063	0.06	5.645
PR489_Michele_20200228_SPL2-2_r1	279	261.2	10.02	26.36	0	1.318	0.07393	5.61	1.196	0.0675	5.645
PR489_Michele_20200228_SPL2-2_r1	280	290.2	11.13	29.29	0	1.464	0.08214	5.61	1.329	0.075	5.645
PR489_Michele_20200228_SPL2-2_r1	281	319.2	12.24	32.21	0	1.611	0.09036	5.61	1.461	0.0825	5.645
PR489_Michele_20200228_SPL2-2_r1	282	348.3	13.35	35.14	0	1.757	0.09857	5.61	1.594	0.09	5.645
PR489_Michele_20200228_SPL2-2_r1	283	377.3	14.47	38.07	0	1.904	0.1068	5.61	1.727	0.0975	5.645
PR489_Michele_20200228_SPL2-2_r1	284	406.3	15.58	41	0	2.05	0.115	5.61	1.86	0.105	5.645
PR489_Michele_20200228_SPL2-2_r1	285	435.3	16.69	43.93	0	2.196	0.1232	5.61	1.993	0.1125	5.645
PR489_Michele_20200228_SPL2-2_r1	286	464.3	17.81	46.86	0	2.343	0.1314	5.61	2.126	0.12	5.645
PR489_Michele_20200228_SPL2-2_r1	287	493.4	18.92	49.79	0	2.489	0.1396	5.61	2.259	0.1275	5.645
PR489_Michele_20200228_SPL2-2_r1	288	522.4	20.03	52.71	0	2.636	0.1479	5.61	2.391	0.135	5.645
PR489_Michele_20200228_SPL2-2_r1	289	551.4	21.14	55.64	0	2.782	0.1561	5.61	2.524	0.1425	5.645
PR489_Michele_20200228_SPL2-2_r1	290	580.4	22.26	58.57	0	2.929	0.1643	5.61	2.657	0.15	5.645
PR489_Michele_20200228_SPL2-2_r1	291	652.2	24.83	66.91	0	3.345	0.2082	6.224	2.887	0.1946	6.743
PR489_Michele_20200228_SPL2-2_r1	292	723.9	27.41	75.24	0	3.762	0.2521	6.702	3.116	0.2393	7.678
PR489_Michele_20200228_SPL2-2_r1	293	795.7	29.99	83.58	0	4.179	0.2961	7.085	3.346	0.2839	8.485
PR489_Michele_20200228_SPL2-2_r1	294	867.4	32.56	91.91	0	4.596	0.34	7.398	3.576	0.3286	9.189
PR489_Michele_20200228_SPL2-2_r1	295	939.2	35.14	100.2	0	5.012	0.3839	7.659	3.805	0.3732	9.808
PR489_Michele_20200228_SPL2-2_r1	296	1011	37.71	108.6	0	5.429	0.4279	7.881	4.035	0.4179	10.36
PR489_Michele_20200228_SPL2-2_r1	297	1083	40.29	116.9	0	5.846	0.4718	8.07	4.265	0.4625	10.84
PR489_Michele_20200228_SPL2-2_r1	298	1154	42.87	125.3	0	6.263	0.5157	8.234	4.494	0.5071	11.28
PR489_Michele_20200228_SPL2-2_r1	299	1226	45.44	133.6	0	6.68	0.5596	8.378	4.724	0.5518	11.68
PR489_Michele_20200228_SPL2-2_r1	300	1298	48.02	141.9	0	7.096	0.6036	8.505	4.954	0.5964	12.04
PR489_Michele_20200228_SPL2-2_r1	301	1370	50.59	150.3	0	7.513	0.6475	8.618	5.183	0.6411	12.37
PR489_Michele_20200228_SPL2-2_r1	302	1441	53.17	158.6	0	7.93	0.6914	8.719	5.413	0.6857	12.67
PR489_Michele_20200228_SPL2-2_r1	303	1513	55.75	166.9	0	8.347	0.7354	8.81	5.643	0.7304	12.94
PR489_Michele_20200228_SPL2-2_r1	304	1585	58.32	175.3	0	8.764	0.7793	8.892	5.872	0.775	13.2
PR489_Michele_20200228_SPL2-2_r1	305	1657	60.9	183.6	0	9.18	0.8232	8.967	6.102	0.8196	13.43
PR489_Michele_20200228_SPL2-2_r1	306	1728	63.47	191.9	0	9.597	0.8671	9.035	6.331	0.8643	13.65
PR489_Michele_20200228_SPL2-2_r1	307	1800	66.05	200.3	0	10.01	0.9111	9.098	6.561	0.9089	13.85
PR489_Michele_20200228_SPL2-2_r1	308	1872	68.63	208.6	0	10.43	0.955	9.156	6.791	0.9536	14.04
PR489_Michele_20200228_SPL2-2_r1	309	1944	71.2	217	0	10.85	0.9989	9.209	7.02	0.9982	14.22
PR489_Michele_20200228_SPL2-2_r1	310	2015	73.78	225.3	0	11.26	1.043	9.258	7.25	1.043	14.38
PR489_Michele_20200228_SPL2-2_r1	311	2078	75.8	234.1	0	11.71	1.096	9.364	7.492	1.103	14.72
PR489_Michele_20200228_SPL2-2_r1	312	2141	77.82	242.9	0	12.15	1.149	9.462	7.734	1.164	15.04
PR489_Michele_20200228_SPL2-2_r1	313	2204	79.84	251.8	0	12.59	1.202	9.553	7.976	1.224	15.34
PR489_Michele_20200228_SPL2-2_r1	314	2267	81.86	260.6	0	13.03	1.256	9.638	8.219	1.284	15.63
PR489_Michele_20200228_SPL2-2_r1	315	2330	83.88	269.4	0	13.47	1.309	9.718	8.461	1.345	15.89
PR489_Michele_20200228_SPL2-2_r1	316	2393	85.9	278.2	0	13.91	1.362	9.792	8.703	1.405	16.14
PR489_Michele_20200228_SPL2-2_r1	317	2456	87.92	287	0	14.35	1.415	9.862	8.945	1.465	16.38
PR489_Michele_20200228_SPL2-2_r1	318	2519	89.94	295.9	0	14.79	1.469	9.928	9.187	1.526	16.61
PR489_Michele_20200228_SPL2-2_r1	319	2582	91.97	304.7	0	15.23	1.522	9.989	9.429	1.586	16.82
PR489_Michele_20200228_SPL2-2_r1	320	2645	93.99	313.5	0	15.67	1.575	10.05	9.671	1.646	17.02
PR489_Michele_20200228_SPL2-2_r1	321	2708	96.01	322.3	0	16.12	1.628	10.1	9.914	1.707	17.22
PR489_Michele_20200228_SPL2-2_r1	322	2771	98.03	331.1	0	16.56	1.681	10.16	10.16	1.767	17.4
PR489_Michele_20200228_SPL2-2_r1	323	2834	100	340	0	17	1.735	10.2	10.4	1.827	17.58
PR489_Michele_20200228_SPL2-2_r1	324	2897	102.1	348.8	0	17.44	1.788	10.25	10.64	1.888	17.74
PR489_Michele_20200228_SPL2-2_r1	325	2959	104.1	357.6	0	17.88	1.841	10.3	10.88	1.948	17.9
PR489_Michele_20200228_SPL2-2_r1	326	3022	106.1	366.4	0	18.32	1.894	10.34	11.12	2.009	18.06
PR489_Michele_20200228_SPL2-2_r1	327	3085	108.1	375.2	0	18.76	1.947	10.38	11.37	2.069	18.2
PR489_Michele_20200228_SPL2-2_r1	328	3148	110.2	384.1	0	19.2	2.001	10.42	11.61	2.129	18.34
PR489_Michele_20200228_SPL2-2_r1	329	3211	112.2	392.9	0	19.64	2.054	10.46	11.85	2.19	18.48
PR489_Michele_20200228_SPL2-2_r1	330	3274	114.2	401.7	0	20.09	2.107	10.49	12.09	2.25	18.61
PR489_Michele_20200228_SPL2-2_r1	331	3348	116.6	411.8	0	20.59	2.152	10.45	12.39	2.295	18.52
PR489_Michele_20200228_SPL2-2_r1	332	3422	119	421.9	0	21.1	2.196	10.41	12.69	2.341	18.45
PR489_Michele_20200228_SPL2-2_r1	333	3496	121.5	432	0	21.6	2.241	10.37	12.99	2.386	18.37
PR489_Michele_20200228_SPL2-2_r1	334	3570	123.9	442.1	0	22.11	2.286	10.34	13.29	2.431	18.3
PR489_Michele_20200228_SPL2-2_r1	335	3644	126.3	452.2	0	22.61	2.33	10.31	13.59	2.477	18.23
PR489_Michele_20200228_SPL2-2_r1	336	3718	128.8	462.4	0	23.12	2.375	10.27	13.88	2.522	18.17
PR489_Michele_20200228_SPL2-2_r1	337	3792	131.2	472.5	0	23.62	2.42	10.24	14.18	2.567	18.1
PR489_Michele_20200228_SPL2-2_r1	338	3866	133.6	482.6	0	24.13	2.464	10.21	14.48	2.613	18.04
PR489_Michele_20200228_SPL2-2_r1	339	3941	136	492.7	0	24.63	2.509	10.18	14.78	2.658	17.99
PR489_Michele_20200228_SPL2-2_r1	340	4015	138.5	502.8	0	25.14	2.554	10.16	15.08	2.704	17.93
PR489_Michele_20200228_SPL2-2_r1	341	4089	140.9	512.9	0	25.64	2.598	10.13	15.38	2.749	17.88
PR489_Michele_20200228_SPL2-2_r1	342	4163	143.3	523	0	26.15	2.643	10.11	15.68	2.794	17.83
PR489_Michele_20200228_SPL2-2_r1	343	4237	145.7	533.1	0	26.66	2.687	10.08	15.97	2.84	17.78
PR489_Michele_20200228_SPL2-2_r1	344	4311	148.2	543.2	0	27.16	2.732	10.06	16.27	2.885	17.73
PR489_Michele_20200228_SPL2-2_r1	345	4385	150.6	553.3	0	27.67	2.777	10.04	16.57	2.93	17.68
PR489_Michele_20200228_SPL2-2_r1	346	4459	153	563.4	0	28.17	2.821	10.02	16.87	2.976	17.64
PR489_Michele_20200228_SPL2-2_r1	347	4533	155.4	573.5	0	28.68	2.866	9.994	17.17	3.021	17.6
PR489_Michele_20200228_SPL2-2_r1	348	4607	157.9	583.6	0	29.18	2.911	9.974	17.47	3.066	17.56
PR489_Michele_20200228_SPL2-2_r1	349	4681	160.3	593.8	0	29.69	2.955	9.955	17.77	3.112	17.52
PR489_Michele_20200228_SPL2-2_r1	350	4755	162.7	603.9	0	30.19	3	9.936	18.06	3.157	17.48
PR489_Michele_20200228_SPL2-2_r1	351	4831	165.1	615.2	0	30.76	3.041	9.887	18.38	3.205	17.44
PR489_Michele_20200228_SPL2-2_r1	352	4906	167.4	626.6	0	31.33	3.083	9.84	18.69	3.254	17.41
PR489_Michele_20200228_SPL2-2_r1	353	4982	169.8	637.9	0	31.9	3.124	9.795	19.01	3.302	17.37
PR489_Michele_20200228_SPL2-2_r1	354	5058	172.2	649.3	0	32.46	3.166	9.751	19.32	3.35	17.34
PR489_Michele_20200228_SPL2-2_r1	355	5134	174.5	660.6	0	33.03	3.207	9.709	19.63	3.398	17.31
PR489_Michele_20200228_SPL2-2_r1	356	5210	176.9	672	0	33.6	3.249	9.668	19.95	3.446	17.28
PR489_Michele_20200228_SPL2-2_r1	357	5285	179.3	683.4	0	34.17	3.29	9.629	20.26	3.495	17.25
PR489_Michele_20200228_SPL2-2_r1	358	5361	181.6	694.7	0	34.74	3.331	9.591	20.58	3.543	17.22
PR489_Michele_20200228_SPL2-2_r1	359	5437	184	706.1	0	35.3	3.373	9.554	20.89	3.591	17.19
PR489_Michele_20200228_SPL2-2_r1	360	5512	186.4	717.4	0	35.87	3.414	9.518	21.2	3.639	17.16
PR489_Michele_20200228_SPL2-2_r1	361	5588	188.7	728.8	0	36.44	3.456	9.483	21.52	3.687	17.14
PR489_Michele_20200228_SPL2-2_r1	362	5664	191.1	740.1	0	37.01	3.497	9.45	21.83	3.736	17.11
PR489_Michele_20200228_SPL2-2_r1	363	5740	193.4	751.5	0	37.57	3.539	9.417	22.15	3.784	17.09
PR489_Michele_20200228_SPL2-2_r1	364	5816	195.8	762.9	0	38.14	3.58	9.386	22.46	3.832	17.06
PR489_Michele_20200228_SPL2-2_r1	365	5891	198.2	774.2	0	38.71	3.621	9.355	22.77	3.88	17.04
PR489_Michele_20200228_SPL2-2_r1	366	5967	200.5	785.6	0	39.28	3.663	9.325	23.09	3.929	17.02
PR489_Michele_20200228_SPL2-2_r1	367	6043	202.9	796.9	0	39.85	3.704	9.296	23.4	3.977	16.99
PR489_Michele_20200228_SPL2-2_r1	368	6118	205.3	808.3	0	40.41	3.746	9.268	23.72	4.025	16.97
PR489_Michele_20200228_SPL2-2_r1	369	6194	207.6	819.6	0	40.98	3.787	9.241	24.03	4.073	16.95
PR489_Michele_20200228_SPL2-2_r1	370	6270	210	831	0	41.55	3.829	9.214	24.34	4.121	16.93
PR489_Michele_20200228_SPL2-2_r1	371	6351	212.4	844.3	0	42.21	3.864	9.154	24.66	4.158	16.86
PR489_Michele_20200228_SPL2-2_r1	372	6431	214.7	857.5	0	42.88	3.9	9.096	24.98	4.194	16.79
PR489_Michele_20200228_SPL2-2_r1	373	6512	217.1	870.8	0	43.54	3.936	9.039	25.3	4.231	16.72
PR489_Michele_20200228_SPL2-2_r1	374	6592	219.5	884.1	0	44.2	3.971	8.985	25.63	4.267	16.65
PR489_Michele_20200228_SPL2-2_r1	375	6673	221.9	897.3	0	44.87	4.007	8.931	25.95	4.304	16.59
